CATION_ANION Temperature Pressure Density
C0782_A0048 323.15 100 1381.5
C0782_A0048 323.15 1830 1382.7
C0782_A0048 323.15 10020 1388.9
C0782_A0048 323.15 14980 1392.5
C0782_A0048 323.15 19750 1396
C0782_A0048 323.15 25860 1400.2
C0782_A0048 323.15 31480 1404.1
C0782_A0048 323.15 37770 1408.3
C0782_A0048 323.15 44170 1412.5
C0782_A0048 323.15 50750 1416.8
C0782_A0048 323.15 59590 1422.5
C0782_A0048 325.15 100 1379.6
C0782_A0048 325.15 1830 1380.9
C0782_A0048 325.15 10020 1387.2
C0782_A0048 325.15 14980 1390.9
C0782_A0048 325.15 19750 1394.4
C0782_A0048 325.15 25860 1398.7
C0782_A0048 325.15 31480 1402.6
C0782_A0048 325.15 37770 1406.9
C0782_A0048 325.15 44170 1411.2
C0782_A0048 325.15 50750 1415.5
C0782_A0048 325.15 59590 1421.2
C0782_A0048 327.15 100 1377.6
C0782_A0048 327.15 1830 1378.9
C0782_A0048 327.15 10020 1385.2
C0782_A0048 327.15 14980 1389
C0782_A0048 327.15 19750 1392.5
C0782_A0048 327.15 25860 1396.8
C0782_A0048 327.15 31480 1400.8
C0782_A0048 327.15 37770 1405.1
C0782_A0048 327.15 44170 1409.4
C0782_A0048 327.15 50750 1413.8
C0782_A0048 327.15 59590 1419.6
C0782_A0048 329.15 100 1375.5
C0782_A0048 329.15 1830 1376.8
C0782_A0048 329.15 10020 1383.2
C0782_A0048 329.15 14980 1386.9
C0782_A0048 329.15 19750 1390.5
C0782_A0048 329.15 25860 1394.9
C0782_A0048 329.15 31480 1398.8
C0782_A0048 329.15 37770 1403.2
C0782_A0048 329.15 44170 1407.6
C0782_A0048 329.15 50750 1411.9
C0782_A0048 329.15 59590 1417.7
C0782_A0048 331.15 100 1373.3
C0782_A0048 331.15 1830 1374.6
C0782_A0048 331.15 10020 1381.2
C0782_A0048 331.15 14980 1385
C0782_A0048 331.15 19750 1388.5
C0782_A0048 331.15 25860 1393
C0782_A0048 331.15 31480 1397
C0782_A0048 331.15 37770 1401.3
C0782_A0048 331.15 44170 1405.7
C0782_A0048 331.15 50750 1410.1
C0782_A0048 331.15 59590 1415.9
C0782_A0048 333.15 100 1371
C0782_A0048 333.15 1830 1372.5
C0782_A0048 333.15 10020 1379
C0782_A0048 333.15 14980 1382.9
C0782_A0048 333.15 19750 1386.5
C0782_A0048 333.15 25860 1391
C0782_A0048 333.15 31480 1395
C0782_A0048 333.15 37770 1399.4
C0782_A0048 333.15 44170 1403.8
C0782_A0048 333.15 50750 1408.2
C0782_A0048 333.15 59590 1414
C1289_A0020 283.15 100 1193
C1289_A0020 283.15 5000 1195.3
C1289_A0020 283.15 10000 1197.5
C1289_A0020 283.15 15000 1199.7
C1289_A0020 283.15 20000 1201.8
C1289_A0020 283.15 25000 1203.8
C1289_A0020 283.15 30000 1205.7
C1289_A0020 283.15 35000 1207.7
C1289_A0020 283.15 40000 1209.6
C1289_A0020 283.15 45000 1211.5
C1289_A0020 283.15 50000 1213.3
C1289_A0020 283.15 55000 1215.1
C1289_A0020 283.15 60000 1216.8
C1289_A0020 283.15 65000 1218.4
C1289_A0020 288.15 100 1189.5
C1289_A0020 288.15 5000 1191.6
C1289_A0020 288.15 10000 1193.9
C1289_A0020 288.15 15000 1196
C1289_A0020 288.15 20000 1198.1
C1289_A0020 288.15 25000 1200.2
C1289_A0020 288.15 30000 1202.2
C1289_A0020 288.15 35000 1204.2
C1289_A0020 288.15 40000 1206.1
C1289_A0020 288.15 45000 1208
C1289_A0020 288.15 50000 1209.7
C1289_A0020 288.15 55000 1211.6
C1289_A0020 288.15 60000 1213.3
C1289_A0020 288.15 65000 1215.1
C1289_A0020 293.15 100 1186.1
C1289_A0020 293.15 5000 1188.4
C1289_A0020 293.15 10000 1190.6
C1289_A0020 293.15 15000 1192.8
C1289_A0020 293.15 20000 1195
C1289_A0020 293.15 25000 1197
C1289_A0020 293.15 30000 1199.1
C1289_A0020 293.15 35000 1201.1
C1289_A0020 293.15 40000 1203.1
C1289_A0020 293.15 45000 1205
C1289_A0020 293.15 50000 1206.8
C1289_A0020 293.15 55000 1208.6
C1289_A0020 293.15 60000 1210.4
C1289_A0020 293.15 65000 1212.2
C1289_A0020 298.15 100 1182.6
C1289_A0020 298.15 5000 1184.7
C1289_A0020 298.15 10000 1187.1
C1289_A0020 298.15 15000 1189.3
C1289_A0020 298.15 20000 1191.4
C1289_A0020 298.15 25000 1193.6
C1289_A0020 298.15 30000 1195.7
C1289_A0020 298.15 35000 1197.7
C1289_A0020 298.15 40000 1199.6
C1289_A0020 298.15 45000 1201.5
C1289_A0020 298.15 50000 1203.4
C1289_A0020 298.15 55000 1205.3
C1289_A0020 298.15 60000 1207.1
C1289_A0020 298.15 65000 1208.9
C1289_A0020 303.15 100 1179.2
C1289_A0020 303.15 5000 1181.6
C1289_A0020 303.15 10000 1183.7
C1289_A0020 303.15 15000 1186.1
C1289_A0020 303.15 20000 1188.2
C1289_A0020 303.15 25000 1190.4
C1289_A0020 303.15 30000 1192.4
C1289_A0020 303.15 35000 1194.6
C1289_A0020 303.15 40000 1196.4
C1289_A0020 303.15 45000 1198.6
C1289_A0020 303.15 50000 1200.4
C1289_A0020 303.15 55000 1202.3
C1289_A0020 303.15 60000 1204.1
C1289_A0020 303.15 65000 1205.7
C1289_A0020 308.15 100 1175.7
C1289_A0020 308.15 5000 1178
C1289_A0020 308.15 10000 1180.4
C1289_A0020 308.15 15000 1182.6
C1289_A0020 308.15 20000 1184.8
C1289_A0020 308.15 25000 1187
C1289_A0020 308.15 30000 1189.2
C1289_A0020 308.15 35000 1191.2
C1289_A0020 308.15 40000 1193.2
C1289_A0020 308.15 45000 1195.2
C1289_A0020 308.15 50000 1197.2
C1289_A0020 308.15 55000 1198.9
C1289_A0020 308.15 60000 1201
C1289_A0020 308.15 65000 1202.7
C1289_A0020 313.15 100 1172.4
C1289_A0020 313.15 5000 1174.9
C1289_A0020 313.15 10000 1177.1
C1289_A0020 313.15 15000 1179.5
C1289_A0020 313.15 20000 1181.8
C1289_A0020 313.15 25000 1184
C1289_A0020 313.15 30000 1186.1
C1289_A0020 313.15 35000 1188.1
C1289_A0020 313.15 40000 1190.1
C1289_A0020 313.15 45000 1192.2
C1289_A0020 313.15 50000 1194.2
C1289_A0020 313.15 55000 1196.1
C1289_A0020 313.15 60000 1198
C1289_A0020 313.15 65000 1199.7
C1289_A0020 318.15 100 1168.9
C1289_A0020 318.15 5000 1171.2
C1289_A0020 318.15 10000 1173.7
C1289_A0020 318.15 15000 1175.9
C1289_A0020 318.15 20000 1178.3
C1289_A0020 318.15 25000 1180.5
C1289_A0020 318.15 30000 1182.5
C1289_A0020 318.15 35000 1184.9
C1289_A0020 318.15 40000 1186.9
C1289_A0020 318.15 45000 1188.9
C1289_A0020 318.15 50000 1190.9
C1289_A0020 318.15 55000 1192.8
C1289_A0020 318.15 60000 1194.7
C1289_A0020 318.15 65000 1196.6
C1289_A0020 323.15 100 1165.6
C1289_A0020 323.15 5000 1168.1
C1289_A0020 323.15 10000 1170.6
C1289_A0020 323.15 15000 1173
C1289_A0020 323.15 20000 1175.3
C1289_A0020 323.15 25000 1177.5
C1289_A0020 323.15 30000 1179.7
C1289_A0020 323.15 35000 1181.8
C1289_A0020 323.15 40000 1183.9
C1289_A0020 323.15 45000 1186.1
C1289_A0020 323.15 50000 1188
C1289_A0020 323.15 55000 1189.9
C1289_A0020 323.15 60000 1191.9
C1289_A0020 323.15 65000 1193.7
C1289_A0020 328.15 100 1162.2
C1289_A0020 328.15 5000 1164.6
C1289_A0020 328.15 10000 1167
C1289_A0020 328.15 15000 1169.5
C1289_A0020 328.15 20000 1171.8
C1289_A0020 328.15 25000 1174.1
C1289_A0020 328.15 30000 1176.5
C1289_A0020 328.15 35000 1178.6
C1289_A0020 328.15 40000 1180.7
C1289_A0020 328.15 45000 1182.7
C1289_A0020 328.15 50000 1184.7
C1289_A0020 328.15 55000 1186.6
C1289_A0020 328.15 60000 1188.6
C1289_A0020 328.15 65000 1190.7
C1289_A0020 333.15 100 1159
C1289_A0020 333.15 5000 1161.5
C1289_A0020 333.15 10000 1164
C1289_A0020 333.15 15000 1166.4
C1289_A0020 333.15 20000 1168.8
C1289_A0020 333.15 25000 1171.1
C1289_A0020 333.15 30000 1173.5
C1289_A0020 333.15 35000 1175.7
C1289_A0020 333.15 40000 1177.8
C1289_A0020 333.15 45000 1179.9
C1289_A0020 333.15 50000 1181.9
C1289_A0020 333.15 55000 1183.9
C1289_A0020 333.15 60000 1185.8
C1289_A0020 333.15 65000 1187.8
C0845_A0020 283.15 100 1193.3
C0845_A0020 283.15 5000 1195.5
C0845_A0020 283.15 10000 1197.7
C0845_A0020 283.15 15000 1199.7
C0845_A0020 283.15 20000 1201.8
C0845_A0020 283.15 25000 1203.8
C0845_A0020 283.15 30000 1205.7
C0845_A0020 283.15 35000 1207.6
C0845_A0020 283.15 40000 1209.5
C0845_A0020 283.15 45000 1211.3
C0845_A0020 283.15 50000 1213.1
C0845_A0020 283.15 55000 1214.8
C0845_A0020 283.15 60000 1216.6
C0845_A0020 283.15 65000 1218.2
C0845_A0020 288.15 100 1189.8
C0845_A0020 288.15 5000 1192
C0845_A0020 288.15 10000 1194
C0845_A0020 288.15 15000 1196.2
C0845_A0020 288.15 20000 1198.3
C0845_A0020 288.15 25000 1200.3
C0845_A0020 288.15 30000 1202.3
C0845_A0020 288.15 35000 1204.2
C0845_A0020 288.15 40000 1206.1
C0845_A0020 288.15 45000 1207.9
C0845_A0020 288.15 50000 1209.8
C0845_A0020 288.15 55000 1211.5
C0845_A0020 288.15 60000 1213.2
C0845_A0020 288.15 65000 1215.1
C0845_A0020 293.15 100 1186.3
C0845_A0020 293.15 5000 1188.4
C0845_A0020 293.15 10000 1190.7
C0845_A0020 293.15 15000 1193
C0845_A0020 293.15 20000 1195.2
C0845_A0020 293.15 25000 1197.2
C0845_A0020 293.15 30000 1199.1
C0845_A0020 293.15 35000 1201.1
C0845_A0020 293.15 40000 1203.1
C0845_A0020 293.15 45000 1205
C0845_A0020 293.15 50000 1206.8
C0845_A0020 293.15 55000 1208.6
C0845_A0020 293.15 60000 1210.3
C0845_A0020 293.15 65000 1212
C0845_A0020 298.15 100 1182.8
C0845_A0020 298.15 5000 1185.1
C0845_A0020 298.15 10000 1187.2
C0845_A0020 298.15 15000 1189.5
C0845_A0020 298.15 20000 1191.5
C0845_A0020 298.15 25000 1193.6
C0845_A0020 298.15 30000 1195.7
C0845_A0020 298.15 35000 1197.6
C0845_A0020 298.15 40000 1199.6
C0845_A0020 298.15 45000 1201.6
C0845_A0020 298.15 50000 1203.5
C0845_A0020 298.15 55000 1205.2
C0845_A0020 298.15 60000 1206.9
C0845_A0020 298.15 65000 1208.8
C0845_A0020 303.15 100 1179.5
C0845_A0020 303.15 5000 1181.8
C0845_A0020 303.15 10000 1183.9
C0845_A0020 303.15 15000 1186.2
C0845_A0020 303.15 20000 1188.3
C0845_A0020 303.15 25000 1190.6
C0845_A0020 303.15 30000 1192.6
C0845_A0020 303.15 35000 1194.5
C0845_A0020 303.15 40000 1196.5
C0845_A0020 303.15 45000 1198.5
C0845_A0020 303.15 50000 1200.4
C0845_A0020 303.15 55000 1202.2
C0845_A0020 303.15 60000 1204
C0845_A0020 303.15 65000 1205.8
C0845_A0020 308.15 100 1175.9
C0845_A0020 308.15 5000 1178.2
C0845_A0020 308.15 10000 1180.5
C0845_A0020 308.15 15000 1182.7
C0845_A0020 308.15 20000 1184.8
C0845_A0020 308.15 25000 1187.1
C0845_A0020 308.15 30000 1189.1
C0845_A0020 308.15 35000 1191.2
C0845_A0020 308.15 40000 1193.1
C0845_A0020 308.15 45000 1195
C0845_A0020 308.15 50000 1196.9
C0845_A0020 308.15 55000 1198.8
C0845_A0020 308.15 60000 1200.7
C0845_A0020 308.15 65000 1202.5
C0845_A0020 313.15 100 1172.7
C0845_A0020 313.15 5000 1175
C0845_A0020 313.15 10000 1177.2
C0845_A0020 313.15 15000 1179.7
C0845_A0020 313.15 20000 1181.8
C0845_A0020 313.15 25000 1184
C0845_A0020 313.15 30000 1186.1
C0845_A0020 313.15 35000 1188.2
C0845_A0020 313.15 40000 1190.3
C0845_A0020 313.15 45000 1192.1
C0845_A0020 313.15 50000 1194.1
C0845_A0020 313.15 55000 1196
C0845_A0020 313.15 60000 1197.8
C0845_A0020 313.15 65000 1199.5
C0845_A0020 318.15 100 1169.2
C0845_A0020 318.15 5000 1171.5
C0845_A0020 318.15 10000 1173.7
C0845_A0020 318.15 15000 1176.2
C0845_A0020 318.15 20000 1178.4
C0845_A0020 318.15 25000 1180.6
C0845_A0020 318.15 30000 1182.8
C0845_A0020 318.15 35000 1184.9
C0845_A0020 318.15 40000 1187
C0845_A0020 318.15 45000 1188.8
C0845_A0020 318.15 50000 1190.8
C0845_A0020 318.15 55000 1192.8
C0845_A0020 318.15 60000 1194.4
C0845_A0020 318.15 65000 1196.6
C0845_A0020 323.15 100 1166
C0845_A0020 323.15 5000 1168.5
C0845_A0020 323.15 10000 1170.8
C0845_A0020 323.15 15000 1173.2
C0845_A0020 323.15 20000 1175.4
C0845_A0020 323.15 25000 1177.6
C0845_A0020 323.15 30000 1179.8
C0845_A0020 323.15 35000 1181.9
C0845_A0020 323.15 40000 1183.9
C0845_A0020 323.15 45000 1186
C0845_A0020 323.15 50000 1188
C0845_A0020 323.15 55000 1189.9
C0845_A0020 323.15 60000 1191.8
C0845_A0020 323.15 65000 1193.6
C0845_A0020 328.15 100 1162.5
C0845_A0020 328.15 5000 1164.8
C0845_A0020 328.15 10000 1167.3
C0845_A0020 328.15 15000 1169.6
C0845_A0020 328.15 20000 1171.9
C0845_A0020 328.15 25000 1174.3
C0845_A0020 328.15 30000 1176.4
C0845_A0020 328.15 35000 1178.6
C0845_A0020 328.15 40000 1180.7
C0845_A0020 328.15 45000 1182.6
C0845_A0020 328.15 50000 1184.6
C0845_A0020 328.15 55000 1186.5
C0845_A0020 328.15 60000 1188.5
C0845_A0020 328.15 65000 1190.6
C0845_A0020 333.15 100 1159.1
C0845_A0020 333.15 5000 1161.4
C0845_A0020 333.15 10000 1164
C0845_A0020 333.15 15000 1166.5
C0845_A0020 333.15 20000 1168.9
C0845_A0020 333.15 25000 1171.2
C0845_A0020 333.15 30000 1173.4
C0845_A0020 333.15 35000 1175.8
C0845_A0020 333.15 40000 1177.8
C0845_A0020 333.15 45000 1180
C0845_A0020 333.15 50000 1181.9
C0845_A0020 333.15 55000 1183.9
C0845_A0020 333.15 60000 1185.8
C0845_A0020 333.15 65000 1187.4
C0734_A0020 283.15 100 1225.36
C0734_A0020 283.15 5000 1227.5
C0734_A0020 283.15 10000 1229.65
C0734_A0020 283.15 15000 1231.84
C0734_A0020 283.15 20000 1233.82
C0734_A0020 283.15 25000 1235.92
C0734_A0020 283.15 30000 1237.85
C0734_A0020 283.15 35000 1239.79
C0734_A0020 283.15 40000 1241.64
C0734_A0020 283.15 45000 1243.52
C0734_A0020 283.15 50000 1245.28
C0734_A0020 283.15 55000 1247
C0734_A0020 283.15 60000 1248.7
C0734_A0020 283.15 65000 1250.4
C0734_A0020 288.15 100 1221.64
C0734_A0020 288.15 5000 1223.77
C0734_A0020 288.15 10000 1225.95
C0734_A0020 288.15 15000 1228.23
C0734_A0020 288.15 20000 1230.2
C0734_A0020 288.15 25000 1232.3
C0734_A0020 288.15 30000 1234.24
C0734_A0020 288.15 35000 1236.23
C0734_A0020 288.15 40000 1238.24
C0734_A0020 288.15 45000 1240.13
C0734_A0020 288.15 50000 1241.78
C0734_A0020 288.15 55000 1243.6
C0734_A0020 288.15 60000 1245.2
C0734_A0020 288.15 65000 1247
C0734_A0020 293.15 100 1218.02
C0734_A0020 293.15 5000 1220.21
C0734_A0020 293.15 10000 1222.35
C0734_A0020 293.15 15000 1224.51
C0734_A0020 293.15 20000 1226.68
C0734_A0020 293.15 25000 1228.73
C0734_A0020 293.15 30000 1230.74
C0734_A0020 293.15 35000 1232.84
C0734_A0020 293.15 40000 1234.73
C0734_A0020 293.15 45000 1236.53
C0734_A0020 293.15 50000 1238.41
C0734_A0020 293.15 55000 1240.31
C0734_A0020 293.15 60000 1242
C0734_A0020 293.15 65000 1243.8
C0734_A0020 298.15 100 1214.34
C0734_A0020 298.15 5000 1216.62
C0734_A0020 298.15 10000 1218.93
C0734_A0020 298.15 15000 1221.01
C0734_A0020 298.15 20000 1223.33
C0734_A0020 298.15 25000 1225.43
C0734_A0020 298.15 30000 1227.48
C0734_A0020 298.15 35000 1229.43
C0734_A0020 298.15 40000 1231.45
C0734_A0020 298.15 45000 1233.36
C0734_A0020 298.15 50000 1235.32
C0734_A0020 298.15 55000 1237.1
C0734_A0020 298.15 60000 1238.81
C0734_A0020 298.15 65000 1240.4
C0734_A0020 303.15 100 1210.91
C0734_A0020 303.15 5000 1213.26
C0734_A0020 303.15 10000 1215.59
C0734_A0020 303.15 15000 1217.74
C0734_A0020 303.15 20000 1219.92
C0734_A0020 303.15 25000 1222.02
C0734_A0020 303.15 30000 1224.11
C0734_A0020 303.15 35000 1226.12
C0734_A0020 303.15 40000 1228.08
C0734_A0020 303.15 45000 1229.97
C0734_A0020 303.15 50000 1231.94
C0734_A0020 303.15 55000 1233.82
C0734_A0020 303.15 60000 1235.58
C0734_A0020 303.15 65000 1237.3
C0734_A0020 308.15 100 1207.32
C0734_A0020 308.15 5000 1209.57
C0734_A0020 308.15 10000 1211.82
C0734_A0020 308.15 15000 1214.09
C0734_A0020 308.15 20000 1216.23
C0734_A0020 308.15 25000 1218.48
C0734_A0020 308.15 30000 1220.54
C0734_A0020 308.15 35000 1222.62
C0734_A0020 308.15 40000 1224.5
C0734_A0020 308.15 45000 1226.48
C0734_A0020 308.15 50000 1228.36
C0734_A0020 308.15 55000 1230.34
C0734_A0020 308.15 60000 1232.17
C0734_A0020 308.15 65000 1234.1
C0734_A0020 313.15 100 1203.87
C0734_A0020 313.15 5000 1206.23
C0734_A0020 313.15 10000 1208.56
C0734_A0020 313.15 15000 1210.88
C0734_A0020 313.15 20000 1213.11
C0734_A0020 313.15 25000 1215.28
C0734_A0020 313.15 30000 1217.47
C0734_A0020 313.15 35000 1219.51
C0734_A0020 313.15 40000 1221.56
C0734_A0020 313.15 45000 1223.48
C0734_A0020 313.15 50000 1225.54
C0734_A0020 313.15 55000 1227.32
C0734_A0020 313.15 60000 1229.18
C0734_A0020 313.15 65000 1231
C0734_A0020 318.15 100 1200.36
C0734_A0020 318.15 5000 1202.66
C0734_A0020 318.15 10000 1205.15
C0734_A0020 318.15 15000 1207.31
C0734_A0020 318.15 20000 1209.58
C0734_A0020 318.15 25000 1211.7
C0734_A0020 318.15 30000 1213.85
C0734_A0020 318.15 35000 1216.03
C0734_A0020 318.15 40000 1218.05
C0734_A0020 318.15 45000 1220.04
C0734_A0020 318.15 50000 1222.02
C0734_A0020 318.15 55000 1223.9
C0734_A0020 318.15 60000 1225.83
C0734_A0020 318.15 65000 1227.7
C0734_A0020 323.15 100 1196.96
C0734_A0020 323.15 5000 1199.29
C0734_A0020 323.15 10000 1201.77
C0734_A0020 323.15 15000 1204.12
C0734_A0020 323.15 20000 1206.47
C0734_A0020 323.15 25000 1208.68
C0734_A0020 323.15 30000 1210.86
C0734_A0020 323.15 35000 1212.95
C0734_A0020 323.15 40000 1215.03
C0734_A0020 323.15 45000 1217
C0734_A0020 323.15 50000 1218.98
C0734_A0020 323.15 55000 1220.89
C0734_A0020 323.15 60000 1222.84
C0734_A0020 323.15 65000 1224.65
C0734_A0020 328.15 100 1193.36
C0734_A0020 328.15 5000 1195.72
C0734_A0020 328.15 10000 1198.11
C0734_A0020 328.15 15000 1200.54
C0734_A0020 328.15 20000 1202.82
C0734_A0020 328.15 25000 1205.08
C0734_A0020 328.15 30000 1207.36
C0734_A0020 328.15 35000 1209.57
C0734_A0020 328.15 40000 1211.63
C0734_A0020 328.15 45000 1213.66
C0734_A0020 328.15 50000 1215.6
C0734_A0020 328.15 55000 1217.56
C0734_A0020 328.15 60000 1219.5
C0734_A0020 328.15 65000 1221.56
C0734_A0020 333.15 100 1190.07
C0734_A0020 333.15 5000 1192.59
C0734_A0020 333.15 10000 1195
C0734_A0020 333.15 15000 1197.4
C0734_A0020 333.15 20000 1199.91
C0734_A0020 333.15 25000 1202.04
C0734_A0020 333.15 30000 1204.36
C0734_A0020 333.15 35000 1206.49
C0734_A0020 333.15 40000 1208.69
C0734_A0020 333.15 45000 1210.67
C0734_A0020 333.15 50000 1212.88
C0734_A0020 333.15 55000 1214.74
C0734_A0020 333.15 60000 1216.56
C0734_A0020 333.15 65000 1218.57
C2328_A0020 283.15 100 1264.92
C2328_A0020 283.15 5000 1266.85
C2328_A0020 283.15 10000 1269.01
C2328_A0020 283.15 15000 1270.98
C2328_A0020 283.15 20000 1273.05
C2328_A0020 283.15 25000 1274.97
C2328_A0020 283.15 30000 1276.87
C2328_A0020 283.15 35000 1278.73
C2328_A0020 283.15 40000 1280.58
C2328_A0020 283.15 45000 1282.38
C2328_A0020 283.15 50000 1284.1
C2328_A0020 283.15 55000 1285.8
C2328_A0020 283.15 60000 1287.4
C2328_A0020 283.15 65000 1289
C2328_A0020 288.15 100 1260.92
C2328_A0020 288.15 5000 1262.99
C2328_A0020 288.15 10000 1265.09
C2328_A0020 288.15 15000 1267.22
C2328_A0020 288.15 20000 1269.26
C2328_A0020 288.15 25000 1271.11
C2328_A0020 288.15 30000 1273.09
C2328_A0020 288.15 35000 1275.02
C2328_A0020 288.15 40000 1276.87
C2328_A0020 288.15 45000 1278.72
C2328_A0020 288.15 50000 1280.4
C2328_A0020 288.15 55000 1282.2
C2328_A0020 288.15 60000 1283.8
C2328_A0020 288.15 65000 1285.5
C2328_A0020 293.15 100 1257.14
C2328_A0020 293.15 5000 1259.28
C2328_A0020 293.15 10000 1261.4
C2328_A0020 293.15 15000 1263.43
C2328_A0020 293.15 20000 1265.5
C2328_A0020 293.15 25000 1267.47
C2328_A0020 293.15 30000 1269.5
C2328_A0020 293.15 35000 1271.32
C2328_A0020 293.15 40000 1273.23
C2328_A0020 293.15 45000 1275.01
C2328_A0020 293.15 50000 1276.8
C2328_A0020 293.15 55000 1278.6
C2328_A0020 293.15 60000 1280.2
C2328_A0020 293.15 65000 1282
C2328_A0020 298.15 100 1253.37
C2328_A0020 298.15 5000 1255.54
C2328_A0020 298.15 10000 1257.73
C2328_A0020 298.15 15000 1259.9
C2328_A0020 298.15 20000 1262.01
C2328_A0020 298.15 25000 1263.98
C2328_A0020 298.15 30000 1265.98
C2328_A0020 298.15 35000 1267.9
C2328_A0020 298.15 40000 1269.81
C2328_A0020 298.15 45000 1271.6
C2328_A0020 298.15 50000 1273.47
C2328_A0020 298.15 55000 1275.2
C2328_A0020 298.15 60000 1276.9
C2328_A0020 298.15 65000 1278.7
C2328_A0020 303.15 100 1249.77
C2328_A0020 303.15 5000 1252.02
C2328_A0020 303.15 10000 1254.17
C2328_A0020 303.15 15000 1256.38
C2328_A0020 303.15 20000 1258.37
C2328_A0020 303.15 25000 1260.46
C2328_A0020 303.15 30000 1262.48
C2328_A0020 303.15 35000 1264.47
C2328_A0020 303.15 40000 1266.35
C2328_A0020 303.15 45000 1268.13
C2328_A0020 303.15 50000 1269.94
C2328_A0020 303.15 55000 1271.8
C2328_A0020 303.15 60000 1273.5
C2328_A0020 303.15 65000 1275.2
C2328_A0020 308.15 100 1246.14
C2328_A0020 308.15 5000 1248.19
C2328_A0020 308.15 10000 1250.57
C2328_A0020 308.15 15000 1252.6
C2328_A0020 308.15 20000 1254.8
C2328_A0020 308.15 25000 1256.85
C2328_A0020 308.15 30000 1258.87
C2328_A0020 308.15 35000 1260.93
C2328_A0020 308.15 40000 1262.88
C2328_A0020 308.15 45000 1264.72
C2328_A0020 308.15 50000 1266.61
C2328_A0020 308.15 55000 1268.4
C2328_A0020 308.15 60000 1270.1
C2328_A0020 308.15 65000 1271.8
C2328_A0020 313.15 100 1242.44
C2328_A0020 313.15 5000 1244.75
C2328_A0020 313.15 10000 1247.02
C2328_A0020 313.15 15000 1249.22
C2328_A0020 313.15 20000 1251.35
C2328_A0020 313.15 25000 1253.46
C2328_A0020 313.15 30000 1255.5
C2328_A0020 313.15 35000 1257.51
C2328_A0020 313.15 40000 1259.52
C2328_A0020 313.15 45000 1261.48
C2328_A0020 313.15 50000 1263.42
C2328_A0020 313.15 55000 1265.2
C2328_A0020 313.15 60000 1267
C2328_A0020 313.15 65000 1268.7
C2328_A0020 318.15 100 1238.82
C2328_A0020 318.15 5000 1241.01
C2328_A0020 318.15 10000 1243.39
C2328_A0020 318.15 15000 1245.52
C2328_A0020 318.15 20000 1247.69
C2328_A0020 318.15 25000 1249.81
C2328_A0020 318.15 30000 1251.93
C2328_A0020 318.15 35000 1253.97
C2328_A0020 318.15 40000 1255.96
C2328_A0020 318.15 45000 1257.93
C2328_A0020 318.15 50000 1259.75
C2328_A0020 318.15 55000 1261.5
C2328_A0020 318.15 60000 1263.5
C2328_A0020 318.15 65000 1265.2
C2328_A0020 323.15 100 1235.3
C2328_A0020 323.15 5000 1237.63
C2328_A0020 323.15 10000 1239.98
C2328_A0020 323.15 15000 1242.24
C2328_A0020 323.15 20000 1244.44
C2328_A0020 323.15 25000 1246.62
C2328_A0020 323.15 30000 1248.63
C2328_A0020 323.15 35000 1250.7
C2328_A0020 323.15 40000 1252.76
C2328_A0020 323.15 45000 1254.69
C2328_A0020 323.15 50000 1256.63
C2328_A0020 323.15 55000 1258.5
C2328_A0020 323.15 60000 1260.3
C2328_A0020 323.15 65000 1262.2
C2328_A0020 328.15 100 1231.68
C2328_A0020 328.15 5000 1233.97
C2328_A0020 328.15 10000 1236.25
C2328_A0020 328.15 15000 1238.61
C2328_A0020 328.15 20000 1240.87
C2328_A0020 328.15 25000 1243.01
C2328_A0020 328.15 30000 1245.19
C2328_A0020 328.15 35000 1247.33
C2328_A0020 328.15 40000 1249.3
C2328_A0020 328.15 45000 1251.23
C2328_A0020 328.15 50000 1253.26
C2328_A0020 328.15 55000 1255.02
C2328_A0020 328.15 60000 1257
C2328_A0020 328.15 65000 1258.8
C2328_A0020 333.15 100 1228.25
C2328_A0020 333.15 5000 1230.56
C2328_A0020 333.15 10000 1232.96
C2328_A0020 333.15 15000 1235.23
C2328_A0020 333.15 20000 1237.65
C2328_A0020 333.15 25000 1239.91
C2328_A0020 333.15 30000 1241.9
C2328_A0020 333.15 35000 1244.07
C2328_A0020 333.15 40000 1246.16
C2328_A0020 333.15 45000 1248.15
C2328_A0020 333.15 50000 1250.14
C2328_A0020 333.15 55000 1252
C2328_A0020 333.15 60000 1253.9
C2328_A0020 333.15 65000 1255.7
C1323_A0020 283.15 100 1106.2
C1323_A0020 283.15 5000 1108.6
C1323_A0020 283.15 10000 1111
C1323_A0020 283.15 15000 1113.3
C1323_A0020 283.15 20000 1115.5
C1323_A0020 283.15 25000 1117.7
C1323_A0020 283.15 30000 1119.8
C1323_A0020 283.15 35000 1121.9
C1323_A0020 283.15 40000 1123.9
C1323_A0020 283.15 45000 1126
C1323_A0020 283.15 50000 1127.8
C1323_A0020 283.15 55000 1129.8
C1323_A0020 283.15 60000 1131.6
C1323_A0020 283.15 65000 1133.4
C1323_A0020 288.15 100 1102.9
C1323_A0020 288.15 5000 1105.2
C1323_A0020 288.15 10000 1107.6
C1323_A0020 288.15 15000 1110
C1323_A0020 288.15 20000 1112.3
C1323_A0020 288.15 25000 1114.5
C1323_A0020 288.15 30000 1116.6
C1323_A0020 288.15 35000 1118.7
C1323_A0020 288.15 40000 1120.8
C1323_A0020 288.15 45000 1122.7
C1323_A0020 288.15 50000 1124.7
